judul_stop_removed,isi_stop_removed
"['anggota', 'polisi', 'jadi', 'korban', 'begal', 'bersajam', 'binjai', 'motorhp', 'curi']","['orang', 'anggota', 'polisi', 'inisial', 'bripda', 'hbn', 'jadi', 'korban', 'begal', 'senjata', 'tajam', 'kota', 'binjai', 'sumatera', 'utara', 'sumut', 'jadi', 'laku', 'curi', 'sepeda', 'motor', 'handphone', 'korban', 'kapolres', 'binjai', 'akbp', 'bambang', 'christanto', 'utomo', 'kata', 'peristiwa', 'jadi', 'jalan', 'binjai', 'km', '17', 'selasa', '2782024', 'sekira', 'pukul', '0300', 'wib', 'jadi', 'bripda', 'hbn', 'datang', 'arah', 'kota', 'medan', 'tuju', 'langkat', 'iya', 'jam', '3', 'dini', 'hari', 'bripda', 'hbn', 'arah', 'medan', 'tuju', 'arah', 'spn', 'langkat', 'curi', 'satu', 'unit', 'roda', 'hp', 'sama', 'tas', 'hpnya', 'kalau', 'gak', 'salah', 'kata', 'bambang', 'konfirmasi', 'detiksumut', 'kamis', '298', 'scroll', 'to', 'continue', 'with', 'content', 'mantan', 'kapolsek', 'pakpak', 'bharat', 'sebut', 'tiba', 'lokasi', 'jadi', 'bripda', 'hbn', 'dihadang', 'laku', 'laku', 'turut', 'bawa', 'senjata', 'tajam', 'untung', 'personel', 'polisi', 'sempat', 'luka', 'laku', 'iya', 'bawa', 'sajam', 'sempat', 'luka', 'sebut', 'bambang', 'ungkap', 'bripda', 'hbn', 'rupa', 'personel', 'polisi', 'tugas', 'sekolah', 'polisi', 'negara', 'spn', 'polda', 'sumut', 'langkat', 'jadi', 'lapor', 'korban', 'polsek', 'binjai', 'timur', 'perwira', 'tengah', 'polri', 'sebut', 'pihak', 'tengah', 'selidik', 'kasus', 'sebut', 'iya', 'betul', 'tugas', 'spn', 'buat', 'lapor', 'polsek', 'binjai', 'timur', 'tarik', 'polres', 'back', 'up', 'sedang', 'cari', 'data', 'cari', 'laku', 'tim', 'lapang', 'sedang', 'kerja', 'pungkas']"
"['curi', 'motorhp', 'teman', 'tidur', 'pria', 'karo', 'tangkap']","['orang', 'pemuda', 'nama', 'tobat', 'lois', 'karokaro', '24', 'curi', 'motor', 'kontra', 'teman', 'kabupaten', 'karo', 'sumatera', 'utara', 'sumut', 'pihak', 'polisi', 'tangkap', 'tobat', 'atas', 'buat', 'kasat', 'reskrim', 'polres', 'tanah', 'karo', 'akp', 'rasmaju', 'tarigan', 'kata', 'curi', 'jadi', 'jalan', 'kotacane', 'camat', 'kabanjahe', 'selasa', '2082024', 'lalu', 'laku', 'tangkap', 'senin', '268', 'laku', 'inisial', 'tlk', 'hasil', 'aman', 'diam', 'jalan', 'jamin', 'ginting', 'komplek', 'tropis', 'kabanjahe', 'kata', 'rasmaju', 'rabu', '288', 'scroll', 'to', 'continue', 'with', 'content', 'rasmaju', 'kata', 'jadi', 'korban', 'ekson', '34', 'tengah', 'rumah', 'kontra', 'lalu', 'sepeda', 'motor', 'kawasaki', 'ninja', 'handphone', 'milik', 'hilang', 'rumah', 'akibat', 'curi', 'korban', 'alami', 'rugi', 'rp', '8', 'juta', 'korban', 'buat', 'lapor', 'polres', 'tanah', 'karo', 'pihak', 'polisi', 'terima', 'lapor', 'lalu', 'buru', 'laku', 'hingga', 'akhir', 'aman', 'tangkap', 'laku', 'tugas', 'aman', 'motor', 'hp', 'korban', 'curi', 'laku', 'laku', 'duga', 'kuat', 'laku', 'curi', 'sebut', 'manfaat', 'situasi', 'korban', 'sedang', 'lengah', 'jelas', 'usai', 'tangkap', 'laku', 'boyong', 'polres', 'tanah', 'karo', 'proses', 'periksa', 'lebih', 'lanjut', 'atas', 'buat', 'laku', 'ancam', 'hukum', 'sembilan', 'tahun', 'penjara', 'sangka', 'sangka', 'langgar', 'pasal', '363', 'ayat', '2', 'kuhpidana', 'ancam', 'hukum', 'maksimal', 'sembilan', 'tahun', 'penjara', 'pungkas', 'kasi', 'humas', 'polres', 'tanah', 'karo', 'aiptu', 'budi', 'sastra', 'surbakti', 'kata', 'motor', 'hp', 'korban', 'curi', 'laku', 'rumah', 'jadi', 'korban', 'tengah', 'tidur', 'lantai', 'rumah', 'sebut', 'kendara', 'hp', 'ambil', 'rumah', 'korban', 'sedang', 'tidur', 'lantai', 'jelas', 'budi', 'sebut', 'korban', 'laku', 'teman', 'laku', 'biasa', 'bebas', 'masuk', 'rumah', 'korban', 'teman', 'laku', 'bebas', 'masuk', 'rumah', 'sebut', 'kata', 'budi']"
"['bocah', 'sd', 'medan', 'perkosa', 'pria', 'dekat', 'kubur', 'modus', 'kenal', 'ortu', 'korban']","['pria', 'nama', 'marzuki', 'alias', 'dedek', '45', 'perkosa', 'bocah', 'sd', 'usia', '10', 'tahun', 'dekat', 'kubur', 'kota', 'medan', 'sumatera', 'utara', 'sumut', 'laku', 'lancar', 'aksi', 'berpurapura', 'kenal', 'orang', 'tua', 'korban', 'laku', 'm', 'berpurapura', 'kenal', 'orang', 'tua', 'korban', 'ajak', 'korban', 'naik', 'sepeda', 'motor', 'kata', 'kasat', 'reskrim', 'polres', 'labuh', 'belawan', 'iptu', 'riffi', 'noor', 'faizal', 'rabu', '2882024', 'riffi', 'sebut', 'peristiwa', 'jadi', 'dekat', 'tempat', 'makam', 'umum', 'tpu', 'daerah', 'camat', 'medan', 'labuh', 'senin', '58', 'sekira', 'pukul', '2330', 'wib', 'awal', 'korban', 'suruh', 'orang', 'tua', 'beli', 'rokok', 'warung', 'sekira', 'pukul', '2130', 'wib', 'scroll', 'to', 'continue', 'with', 'content', 'lalu', 'korban', 'tengah', 'jalan', 'laku', 'kenal', 'korban', 'tibatiba', 'dekat', 'ajak', 'korban', 'beli', 'makan', 'jadi', 'laku', 'tengah', 'naik', 'sepeda', 'motor', 'korban', 'ajak', 'tani', 'orang', 'sebut', 'beli', 'makan', 'alas', 'orang', 'teman', 'orang', 'tua', 'korban', 'lanjut', 'korban', 'bawa', 'orang', 'kenal', 'sepeda', 'motor', 'ujar', 'kemudian', 'laku', 'bawa', 'korban', 'dekat', 'tpu', 'camat', 'medan', 'labuh', 'perkosa', 'laku', 'sempat', 'ancam', 'korban', 'hasil', 'bujuk', 'korban', 'laku', 'kemudian', 'bawa', 'korban', 'tempat', 'makam', 'umum', 'laku', 'tindak', 'bejat', 'bawah', 'pohon', 'pisang', 'kata', 'riffi', 'usai', 'perkosa', 'korban', 'laku', 'bawa', 'korban', 'turun', 'tengah', 'jalan', 'warga', 'lihat', 'korban', 'lalu', 'bawa', 'polsek', 'medan', 'labuh', 'riffi', 'sebut', 'orang', 'tua', 'korban', 'sempat', 'lapor', 'soal', 'hilang', 'korban', 'bhabinkamtibmas', 'tempat', 'tak', 'lama', 'orang', 'tua', 'korban', 'informasi', 'anak', 'polsek', 'lanjut', 'orang', 'tua', 'korban', 'tunggu', 'korban', 'rumah', 'beberapa', 'lama', 'ditungguin', 'korban', 'kunjung', 'pulang', 'lalu', 'orang', 'tua', 'korban', 'pergi', 'cari', 'korban', 'orang', 'tua', 'korban', 'temu', 'bhabinkamtibmas', 'cerita', 'anak', 'rumah', 'ujar', 'atas', 'jadi', 'keluarga', 'korban', 'buat', 'lapor', 'polres', 'labuh', 'belawan', 'pihak', 'polisi', 'terima', 'lapor', 'lalu', 'selidik', 'laku', 'tangkap', 'rabu', '148', 'camat', 'medan', 'sunggal']"
"['tak', 'beri', 'jalan', 'salip', 'sopir', 'elf', 'bacok', 'teman', 'garut']","['nasib', 'pilu', 'alami', 'sansan', 'orang', 'sopir', 'elf', 'asal', 'garut', 'bacok', 'teman', 'sendiri', 'garagara', 'anggap', 'tak', 'beri', 'jalan', 'sang', 'teman', 'salip', 'insiden', 'darah', 'alami', 'sansan', 'jadi', 'sabtu', '2482024', 'siang', 'tadi', 'kawasan', 'jalan', 'raya', 'kadungora', 'kiaradodot', 'camat', 'kadungora', 'garut', 'kapolsek', 'kadungora', 'kompol', 'deden', 'saripin', 'kata', 'korban', 'sedang', 'kendara', 'elf', 'nomor', 'polisi', 'z', '77xx', 'xx', 'garut', 'tuju', 'arah', 'bandung', 'scroll', 'to', 'continue', 'with', 'content', 'pintu', 'lintas', 'rel', 'kereta', 'api', 'kadungora', 'datang', 'laku', 'inisial', 'as', '31', 'kendara', 'elf', 'z', '78xx', 'xx', 'as', 'tahu', 'hendak', 'salip', 'laku', 'hendak', 'salip', 'kata', 'beri', 'jalan', 'korban', 'ungkap', 'deden', 'detikjabar', 'sabtu', 'malam', 'deden', 'kata', 'entah', 'apa', 'rasuk', 'as', 'kemudian', 'naik', 'pitam', 'aksi', 'kejarkejaran', 'tak', 'ela', 'hingga', 'as', 'hasil', 'henti', 'elf', 'korban', 'laku', 'langsung', 'bacok', 'korban', 'bilah', 'golok', 'bawa', 'kata', 'deden', 'baco', 'pertama', 'as', 'tak', 'kena', 'sansan', 'as', 'membabibuta', 'kejar', 'sansan', 'hingga', 'kursi', 'tumpang', 'sansan', 'kemudian', 'kapar', 'usai', 'golok', 'panjang', '8', 'cm', 'darat', 'keras', 'kepala', 'banyak', 'lima', 'kali', 'deden', 'kata', 'jadi', 'kemudian', 'lapor', 'pihak', 'jumlah', 'saksi', 'personel', 'polsek', 'kadungora', 'kemudian', 'laku', 'kejar', 'hadap', 'as', 'laku', 'kemudian', 'hasil', 'tangkap', 'barang', 'bukti', 'golok', 'luka', 'korban', 'kata', 'korban', 'sendiri', 'langsung', 'bawa', 'puskesmas', 'dekat', 'nyawa', 'hasil', 'selamat', 'meski', 'alami', 'luka', 'parah', 'akibat', 'hantam', 'golok', 'beberapa', 'titik', 'tubuh']"
"['apresiasi', 'polisi', 'gerecep', 'bekuk', 'geng', 'motor', 'rusuh', 'sukabumi']","['anggota', 'dprd', 'kabupaten', 'sukabumi', 'hamzah', 'gurnita', 'apresiasi', 'langkah', 'cepat', 'satreskrim', 'polres', 'sukabumi', 'hasil', 'tangkap', 'kelompok', 'geng', 'motor', 'resah', 'warga', 'waktu', 'singkat', 'polisi', 'ringkus', 'laku', 'libat', 'aksi', 'rusa', 'rumah', 'warga', 'kampung', 'nagrog', 'desa', 'citarik', 'camat', 'palabuhanratu', 'jadi', 'minggu', '1882024', 'korban', 'lapor', 'jadi', 'selasa', '208', 'sore', 'hari', 'laku', 'tangkap', 'hamzah', 'kata', 'tindak', 'cepat', 'ambil', 'polisi', 'patut', 'apresiasi', 'turut', 'polisi', 'gerak', 'sigap', 'terima', 'lapor', 'masyarakat', 'tahu', 'yanto', 'milik', 'rumah', 'rusak', 'lapor', 'scroll', 'to', 'continue', 'with', 'content', 'polisi', 'hasil', 'tangkap', 'laku', 'ungkap', 'ikut', 'motif', 'geng', 'motor', 'buat', 'resah', 'warga', 'tebar', 'aksi', 'teror', 'media', 'sosial', 'ujar', 'hamzah', 'legislator', 'asal', 'palabuhanratu', 'harap', 'langkah', 'upaya', 'terus', 'laku', 'masyarakat', 'rasa', 'aman', 'lindung', 'ancam', 'kriminalitas', 'aksi', 'rusa', 'geng', 'motor', 'sebut', 'sempat', 'buat', 'warga', 'kampung', 'nagrog', 'takut', 'tangkap', 'hamzah', 'harap', 'situasi', 'kondusif', 'hamzah', 'ajak', 'masyarakat', 'tetap', 'waspada', 'segera', 'lapor', 'tindak', 'kriminal', 'lingkung', 'tegas', 'penting', 'kerja', 'sama', 'warga', 'polisi', 'jaga', 'aman', 'hasil', 'satreskrim', 'polres', 'sukabumi', 'harap', 'jadi', 'contoh', 'aparat', 'jaga', 'aman', 'wilayah', 'langkah', 'cepat', 'responsif', 'harap', 'masyarakat', 'tutup', 'hamzah', 'apresiasi', 'rupa', 'datang', 'firman', 'nirwan', 'boestoemi', 'budayawan', 'sekaligus', 'ketua', 'paguyuban', 'padjajaran', 'anyar', 'sebut', 'tindak', 'cepat', 'polisi', 'bagai', 'langkah', 'sangat', 'penting', 'jaga', 'ketentraman', 'masyarakat', 'berani', 'sigap', 'polisi', 'patut', 'acung', 'jempol', 'tindak', 'tegas', 'sangat', 'butuh', 'warga', 'rasa', 'aman', 'lindung', 'kata', 'firman', 'upaya', 'tunjuk', 'polisi', 'benarbenar', 'dengar', 'keluh', 'masyarakat', 'siap', 'tindak', 'lindung', 'ancam', 'geng', 'motor', 'sangat', 'resah', 'sambung', 'tutup', 'bincang', 'detikjabar']"
"['tragis', 'duga', 'curi', 'motor', 'sumsel', 'tewas', 'tembak', 'warga']","['orang', 'pria', 'hendak', 'curi', 'motor', 'tanjung', 'batu', 'kabupaten', 'ogan', 'ilir', 'sumatera', 'selatan', 'sumsel', 'nama', 'eka', 'sakti', 'tewas', 'tembak', 'kepala', 'usai', 'jadi', 'laku', 'nama', 'nurdin', 'alias', 'ujang', '49', 'aman', 'polisi', 'lansir', 'detiksumbagsel', 'peristiwa', 'tembak', 'sebut', 'jadi', 'minggu', '188', 'pukul', '1810', 'wib', 'jalan', 'desa', 'sentul', 'ogan', 'ilir', 'eka', 'sakti', 'warga', 'muara', 'enim', 'sama', 'satu', 'teman', 'duga', 'hendak', 'laku', 'curi', 'motor', 'warga', 'aksi', 'eka', 'gagal', 'warga', 'hendak', 'kabur', 'kejar', 'warga', 'eka', 'hasil', 'tangkap', 'teman', 'hasil', 'kabur', 'nurdin', 'bawa', 'senjata', 'api', 'langsung', 'tembak', 'kepala', 'korban', 'tinggal', 'dunia', 'jalan', 'rumah', 'sakit', 'scroll', 'to', 'continue', 'with', 'content', 'kasat', 'reskrim', 'polres', 'ogan', 'ilir', 'akp', 'muhammad', 'ilham', 'kata', 'usai', 'jadi', 'sebut', 'satreskrim', 'polres', 'ogan', 'ilir', 'polsek', 'tanjung', 'batu', 'hasil', 'aman', 'sangka', 'senin', '198', 'aman', 'rumah', 'lawan', 'desa', 'sentul', 'ogan', 'ilir', 'sangka', 'nurdin', 'alias', 'ujang', 'hasil', 'aman', 'rumah', 'lawan', 'kata', 'selasa', '2082024', 'ilham', 'jelas', 'senjata', 'api', 'rakit', 'jenis', 'silinder', 'warna', 'chrome', 'sangka', 'tembak', 'korban', 'rupa', 'waris', 'orang', 'tua', 'sangka', 'hasil', 'periksa', 'senjata', 'api', 'rakit', 'sangka', 'tembak', 'korban', 'hingga', 'tewas', 'orang', 'tua', 'tinggal', 'ungkap', 'sangka', 'nurdin', 'polisi', 'aman', 'jumlah', 'barang', 'bukti', 'masuk', 'satu', 'pucuk', 'senjata', 'api', 'rakit', 'jenis', 'silinder', 'warna', 'chrome', 'enam', 'peluru', 'empat', 'aktif', 'satu', 'ledak', 'tugas', 'sita', 'satu', 'buah', 'topi', 'baju', 'milik', 'korban', 'satu', 'unit', 'sepeda', 'motor', 'yamaha', 'vega', 'warna', 'merah', 'milik', 'korban', 'ungkap']"
"['aku', 'sadis', 'bacok', 'remaja', 'hingga', 'tewas', 'walisongo', 'semarang']","['laku', 'keroyok', 'tewas', 'remaja', 'kota', 'semarang', 'ungkap', 'alas', 'kejar', 'bacok', 'korban', 'laku', 'sebut', 'diri', 'korban', 'libat', 'tawur', 'antargeng', 'laku', 'inisial', 'is', '17', 'dam', '16', 'hadir', 'rilis', 'pers', 'polrestabes', 'semarang', 'is', 'aku', 'awal', 'temantemannya', 'sedang', 'nongkrong', 'taman', 'warak', 'ngedhog', 'jalan', 'pandanaran', 'semarang', 'sabtu', '178', 'dini', 'hari', 'habis', 'acara', '17an', 'kampung', 'nongkrong', 'pandanaran', 'korban', 'kelompok', 'datang', 'janji', 'ngajak', 'kayak', 'tawur', 'lempar', 'batu', 'balas', 'aku', 'kejar', 'daerah', 'tugu', 'aku', 'bacok', 'terus', 'nabrak', 'trotoar', 'bacok', 'tiga', 'kali', 'kata', 'is', 'polrestabes', 'semarang', 'selasa', '2082024', 'scroll', 'to', 'continue', 'with', 'content', 'waktu', 'habis', 'minum', 'ciu', 'imbuh', 'is', 'aku', 'kelompok', 'nama', 'gangster', 'army', 'emosi', 'korban', 'lintas', 'kelompok', 'gangster', 'senyap', 'bawa', 'senjata', 'celurit', 'sangat', 'panjang', 'korban', 'kejar', 'pisah', 'kelompok', 'langsung', 'hajar', 'senjata', 'beli', 'online', 'ujar', 'kanit', 'jatanras', 'polrestabes', 'semarang', 'akp', 'tri', 'harjanto', 'kata', 'korban', 'tinggal', 'inisial', 'v', '16', 'tulis', 'f', 'alami', 'luka', 'baco', 'sayat', 'kepala', 'tubuh', 'belakang', 'meski', 'sempat', 'jatuh', 'motor', 'luka', 'parah', 'korban', 'kepala', 'luka', 'parah', 'kepala', 'korban', 'luka', 'kini', 'rawat', 'rsup', 'dr', 'kariadi', 'semarang', 'kata', 'tri', 'usai', 'jadi', 'polisi', 'lapor', 'langsung', 'laku', 'kejar', 'selang', 'tiga', 'jam', 'laku', 'aman', 'daerah', 'gunungpati', 'langsung', 'gelandang', 'polrestabes', 'semarang', 'laku', 'kejar', 'tiga', 'jam', 'aman', 'opsnal', 'jatanras', 'is', 'dam', 'tangkap', 'sekar', 'gunungpati', 'jelas', 'laku', 'kini', 'tangan', 'polisi', 'bagai', 'anak', 'hadap', 'hukum', 'ancam', 'jerat', 'pasal', '170', 'kuhp', 'ancam', 'hukum', '12', 'tahun', 'penjara']"
"['serang', 'polisi', 'tangkap', 'kakek', 'bawa', '10', 'kg', 'sabu', 'tembak', 'bareng', '2', 'teman']","['ditresnarkoba', 'polda', 'sumut', 'tembak', 'kaki', 'orang', 'kakek', 'nama', 'razali', 'selamat', '54', 'lawan', 'tugas', 'polisi', 'usai', 'tahu', 'bawa', '10', 'kg', 'sabusabu', 'jaring', 'acehmedan', 'tak', 'razali', 'teman', 'irfan', '24', 'elvri', 'saputra', '29', 'tembak', 'kaki', 'kabid', 'humas', 'polda', 'sumut', 'kombes', 'had', 'wahyudi', 'kata', 'tiga', 'laku', 'rupa', 'warga', 'provinsi', 'aceh', 'tangkap', 'minggu', '1882024', 'hadap', 'tiga', 'laku', 'paksa', 'beri', 'tindak', 'tegas', 'ukur', 'tembak', 'kaki', 'usaha', 'lawan', 'lari', 'diri', 'personel', 'laku', 'kembang', 'kata', 'had', 'selasa', '208', 'scroll', 'to', 'continue', 'with', 'content', 'had', 'jelas', 'ungkap', 'awal', 'personel', 'terima', 'informasi', 'kirim', 'narkoba', 'mobil', 'pikap', 'aceh', 'tuju', 'kota', 'medan', 'tugas', 'polisi', 'selidik', 'informasi', 'lalu', 'sekira', 'pukul', '0300', 'wib', 'personel', 'ditresnarkoba', 'temu', 'mobil', 'sebut', 'tengah', 'isi', 'bbm', 'jalinsum', 'medantanjung', 'pura', 'km', '30', 'lurah', 'tandam', 'hulu', 'i', 'camat', 'hampar', 'perak', 'kabupaten', 'deli', 'serdang', 'personel', 'henti', 'mobil', 'sebut', 'aman', 'orang', 'lakilaki', 'inisial', 'rs', 'razali', 'laku', 'geledah', 'barang', 'bukti', '10', 'bungkus', 'isi', 'narkotika', 'jenis', 'sabu', 'berat', '10', 'kg', 'jelas', 'dasar', 'aku', 'laku', 'barang', 'haram', 'hendak', 'antar', 'orang', 'salah', 'satu', 'hotel', 'kota', 'medan', 'lalu', 'tugas', 'polisi', 'laku', 'samar', 'berpurapura', 'jadi', 'beli', 'hasil', 'interogasi', 'awal', 'tahu', 'sabu', 'serah', 'orang', 'tempat', 'salah', 'satu', 'hotel', 'kota', 'medan', 'personel', 'lalu', 'samar', 'bagai', 'beli', 'hasil', 'tangkap', 'laku', 'inisial', 'es', 'elvri', 'ai', 'irfan', 'jelas', 'mantan', 'kapolres', 'biak', 'papua', 'sebut', '2', 'kg', 'sabu', 'rencana', 'kirim', 'jakarta', 'sisa', 'beri', 'orang', 'kenal', 'pihak', 'polisi', 'orang', 'sebut', 'usai', 'tangkap', 'tiga', 'laku', 'boyong', 'polda', 'sumut', 'proses', 'periksa', 'lebih', 'lanjut', 'tiga', 'tetap', 'jadi', 'sangka', 'tahan', 'rencana', 'barang', 'bukti', 'sabu', 'kirim', 'jakarta', 'banyak', '2', 'kg', 'sisa', '8', 'kg', 'beri', 'orang', 'kenal', 'seluruh', 'barang', 'bukti', 'sabu', 'sita', 'sama', 'satu', 'mobil', 'pikap', 'laku', 'jaring', 'narkoba', 'tahan', 'mapolda', 'sumut', 'atas', 'buat', 'ancam', 'hukum', 'atas', '20', 'tahun', 'penjara', 'hukum', 'mati', 'pungkas']"
"['rampok', 'baju', 'polantas', 'pelalawan', 'bukan', 'anggota', 'polri']","['laku', 'ampo', 'agen', 'atm', 'mini', 'pelalawan', 'riau', 'inisial', 'fi', 'tangkap', 'polisi', 'laku', 'fi', 'aksi', 'pakai', 'baju', 'polisi', 'lalu', 'lintas', 'polantas', 'bukan', 'anggota', 'polri', 'curi', 'laku', 'kaos', 'lalu', 'lintas', 'pakai', 'celana', 'pdl', 'gelap', 'polisi', 'umum', 'ungkap', 'kata', 'kabid', 'humas', 'polda', 'riau', 'kombes', 'anom', 'karbianto', 'mapolda', 'jumat', '1682024', 'anom', 'laku', 'bukan', 'anggota', 'polri', 'laku', 'satpam', 'usaha', 'jarak', '3', 'km', 'lokasi', 'agen', 'atm', 'mini', 'rampok', 'scroll', 'to', 'continue', 'with', 'content', 'laku', 'bukan', 'anggota', 'polri', 'laku', 'satpam', 'salah', 'satu', 'usaha', 'pelalawan', 'barang', 'bukti', 'kaos', 'warna', 'putih', 'tulis', 'polantas', 'logo', 'lalu', 'lintas', 'kata', 'anom', 'direktur', 'reskrimum', 'polda', 'riau', 'kombes', 'asep', 'darmawan', 'kata', 'fi', 'tangkap', 'kerja', 'kantor', 'pt', 'ppd', 'pelalawan', 'jumlah', 'barang', 'bukti', 'pisau', 'baju', 'hingga', 'helm', 'warna', 'merah', 'turut', 'aman', 'laku', 'tangkap', 'kerja', 'baju', 'polantas', 'jaket', 'helm', 'warna', 'merah', 'sepatu', 'pdl', 'celana', 'cokelat', 'pisau', 'sepeda', 'motor', 'semua', 'pakai', 'aksi', 'gerai', 'bri', 'link', 'kata', 'asep', 'laku', 'aku', 'baju', 'polantas', 'mantan', 'pacar', 'baju', 'kemudian', 'pakai', 'aksi', 'sempat', 'kira', 'if', 'orang', 'anggota', 'polisi', '15', 'jam', 'laku', 'komunikasi', 'aku', 'terima', 'kirim', 'uang', 'teman', 'lalu', 'pukul', '2030', 'wib', 'masuk', 'ancam', 'korban', 'pakai', 'pisau', 'laku', 'ambil', 'uang', 'rp', '72', 'juta', 'lebih', 'laku', 'sekuriti', 'usaha', 'baju', 'polantas', 'mantan', 'pacar', 'waktu', 'sma', 'barang', 'bukti', 'buku', 'tambung', 'mandiri', 'nila', 'rp', '12', 'juta', 'uang', 'cash', 'rp', '22', 'juta', 'sisa', 'hasil', 'jahat', 'kata', 'lengkap', 'halaman', 'ikut', 'asep', 'kata', 'laku', 'intai', 'lokasi', 'atm', 'mini', 'lama', '1', 'bulan', 'aksi', 'aman', 'laku', 'baru', 'balik', 'lokasi', 'ancam', 'korban', 'laku', 'intai', '1', 'bulan', 'lalu', 'situ', 'baru', 'lokasi', '15', 'jam', 'kelilingkeliling', 'bilang', 'kalau', 'teman', 'mau', 'kirim', 'uang', 'kata', 'asep', 'aman', 'laku', 'aku', 'banyak', 'utang', 'buat', 'pria', 'anak', 'sebut', 'nekat', 'aksi', 'laku', 'tekan', 'ekonomi', 'banyak', 'hutang', 'orang', 'memang', 'bayar', 'nilai', 'variasi', 'temanteman', 'kerja', 'kata', 'asep']"
"['viral', 'bajing', 'loncat', 'curi', 'velg', 'mobil', 'medan', 'laku', 'tangkap']","['buah', 'video', 'tampil', 'orang', 'pria', 'sedang', 'curi', 'buah', 'velg', 'mobil', 'truk', 'sedang', 'laju', 'jalan', 'yos', 'sudarso', 'lurah', 'mabar', 'kota', 'medan', 'viral', 'media', 'sosial', 'polisi', 'kemudian', 'hasil', 'tangkap', 'laku', 'bajing', 'loncat', 'sebut', 'video', 'lihat', 'kamis', '1582024', 'lihat', 'orang', 'pria', 'baju', 'hitam', 'naik', 'buah', 'truk', 'sedang', 'laju', 'pria', 'sebut', 'kemudian', 'lihat', 'ambil', 'buah', 'velg', 'mobil', 'buang', 'jalan', 'sedang', 'satu', 'laku', 'lihat', 'tunggu', 'atas', 'sepeda', 'motor', 'aksi', 'bajing', 'loncat', 'sebut', 'kemudian', 'viral', 'media', 'sosial', 'scroll', 'to', 'continue', 'with', 'content', 'kapolsek', 'medan', 'labuh', 'kompol', 'panggil', 'sarianto', 'simbolon', 'kata', 'aksi', 'bajing', 'loncat', 'jadi', 'rabu', '148', 'kemarin', 'laku', 'hasil', 'tangkap', 'atas', 'nama', 'fikram', '24', 'fanes', '32', 'respons', 'cepat', 'informasi', 'media', 'sosial', 'kena', 'aksi', 'bajing', 'loncat', 'lidi', 'tangkap', 'laku', 'waktu', 'tiga', 'jam', 'informasi', 'ujar', 'panggil', 'terang', 'kamis', '1582024', 'usai', 'tangkap', 'sangka', 'aku', 'buat', 'aku', 'laku', 'video', 'bajing', 'loncat', 'edar', 'media', 'sosial', 'polsek', 'medan', 'labuh', 'hasil', 'aman', 'barang', 'bukti', 'upa', 'satu', 'velg', 'curi', 'truk', 'sedang', 'lintas', 'satu', 'celana', 'pendek', 'warna', 'kuning', 'satu', 'sepeda', 'motor', 'jupiter', 'z', 'laku', 'aksi', 'jerat', 'pasal', '363', 'kuhpidana', 'ancam', 'atas', '5', 'tahun', 'penjara', 'laku', 'sedang', 'jalan', 'periksa', 'polsek', 'medan', 'labuh', 'jerat', 'pasal', '363', 'kuhpidana', 'ancam', 'hukum', 'atas', 'lima', 'tahun', 'tutup']"
